scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
jump_tail,E2_latency_3,mean-reversion,208,0,-0.007276084564684315,-0.16935318304949007,-0.05974114585226964,0.5,860.0762907320349
jump_tail,E2_latency_3,mean-reversion,209,0,0.11436982768569393,9.841711960848679,-0.0018722473389135574,0.4,593.2296189065896
jump_tail,E2_latency_3,mean-reversion,210,0,0.07061469149763178,6.316229655263119,-0.014738677365454644,0.4375,769.1247952484199
jump_tail,E2_latency_3,risk-parity,201,0,0.17967144308332816,12.542202731418213,-0.003201869947113689,0.5,714.1787423927666
jump_tail,E2_latency_3,risk-parity,202,0,0.053077398791662844,4.417286445267006,-0.03699230726646585,0.5,497.128645951478
jump_tail,E2_latency_3,risk-parity,203,0,0.07562808145977007,5.693711609768686,-0.025467740797007088,0.4583333333333333,844.6291167662497
jump_tail,E2_latency_3,risk-parity,204,0,0.09852855894713586,6.702862734739746,-0.011848800806064874,0.4583333333333333,503.93965517596445
jump_tail,E2_latency_3,risk-parity,205,0,-0.005567685394647692,-1.2750657691164453,-0.021947092024551917,0.4583333333333333,443.09740176240103
jump_tail,E2_latency_3,risk-parity,206,0,0.036890823853725774,2.6407510360557986,-0.04062794934820502,0.4166666666666667,979.7229896448699
jump_tail,E2_latency_3,risk-parity,207,0,0.022892488600292804,1.685535793708922,-0.03427206737399979,0.5,532.3071057539347
jump_tail,E2_latency_3,risk-parity,208,0,0.08230899568711902,5.2226186463496695,-0.021504227067680515,0.5,1123.1819516952112
jump_tail,E2_latency_3,risk-parity,209,0,0.24381767546246436,13.366660702911302,-0.0035785222283599705,0.5,986.9062686436002
jump_tail,E2_latency_3,risk-parity,210,0,-0.1026213138122345,-3.313079621902517,-0.1674512945292862,0.4583333333333333,809.3669064273464
jump_tail,E2_latency_3,minimum-variance,201,0,0.17967144308332816,12.542202731418213,-0.003201869947113689,0.5,714.1787423927666
jump_tail,E2_latency_3,minimum-variance,202,0,0.05610331163962523,4.66198315774676,-0.03705491870595756,0.5,479.0070434678246
jump_tail,E2_latency_3,minimum-variance,203,0,0.07070009189967075,5.296746567775804,-0.025467740797007088,0.5,805.3412131499535
jump_tail,E2_latency_3,minimum-variance,204,0,0.09829955044247218,6.716800038650006,-0.011568455197889738,0.42857142857142855,542.0129242797511
jump_tail,E2_latency_3,minimum-variance,205,0,-0.005572883111316651,-1.3552301174518189,-0.01993652699875592,0.45454545454545453,420.81795627916136
jump_tail,E2_latency_3,minimum-variance,206,0,0.0835736352894354,5.403268349371212,-0.04062794934820502,0.5,671.7441627680043
jump_tail,E2_latency_3,minimum-variance,207,0,0.023918963614171895,1.7532026261522027,-0.03427206737399979,0.5652173913043478,445.35973977014936
jump_tail,E2_latency_3,minimum-variance,208,0,0.07238909217766754,4.759207724469021,-0.0182589283110689,0.4166666666666667,1199.404622779143
jump_tail,E2_latency_3,minimum-variance,209,0,0.24381767546246436,13.366660702911302,-0.0035785222283599705,0.5,986.9062686436002
jump_tail,E2_latency_3,minimum-variance,210,0,-0.1026213138122345,-3.313079621902517,-0.1674512945292862,0.4583333333333333,809.3669064273464
jump_tail,E2_latency_3,random,201,0,0.07881492451392647,10.997767156264576,-0.002887515548909758,0.5,783.2708985981385
jump_tail,E2_latency_3,random,202,0,0.05485719053250904,4.501374319821383,-0.03647250313665906,0.5714285714285714,549.2329299036969
jump_tail,E2_latency_3,random,203,0,0.08925886301051689,6.196886043113898,-0.020577277730655874,0.5,571.8500918969576
jump_tail,E2_latency_3,random,204,0,0.12878001456461408,8.600614612362362,-0.017290341111417695,0.65,484.7389744358601
jump_tail,E2_latency_3,random,205,0,-0.019001347153657533,-7.042041388720994,-0.021905465418785464,0.3333333333333333,490.86575091233635
jump_tail,E2_latency_3,random,206,0,0.15918905217857682,7.535710680933501,-0.040521267086984225,0.5,348.9181940158849
jump_tail,E2_latency_3,random,207,0,-0.0038213887310754036,-0.006086334395880812,-0.061304337585965096,0.45454545454545453,601.3874168576517
jump_tail,E2_latency_3,random,208,0,0.05300958159889135,3.7775160198005313,-0.019938420067323603,0.5,671.8210365592117
jump_tail,E2_latency_3,random,209,0,0.16028483563450302,9.894743053009734,-0.0033857854978166513,0.4,1138.6367508602723
jump_tail,E2_latency_3,random,210,0,-0.1683580948440141,-6.387199950599233,-0.17484286427848394,0.36363636363636365,1301.6018959229004
jump_tail,E2_latency_3,poe:gpt-5.5,201,0,0.09727650313683966,12.709320613439283,-0.0021344072454411167,0.5238095238095238,966.3544910088588
jump_tail,E2_latency_3,poe:gpt-5.5,202,0,0.023008977827651433,2.3830386561265238,-0.036515133423992596,0.36363636363636365,783.4449493238643
jump_tail,E2_latency_3,poe:gpt-5.5,203,0,0.04385620409442925,3.3207379345673043,-0.04541266729036031,0.45454545454545453,669.4774613930603
jump_tail,E2_latency_3,poe:gpt-5.5,204,0,0.11368259954827886,9.850127766479853,-0.01048075996276876,0.5789473684210527,311.73674460806967
jump_tail,E2_latency_3,poe:gpt-5.5,205,0,-0.012433103955072133,-2.2777222759036615,-0.02813667740197956,0.47368421052631576,409.6331256544178
jump_tail,E2_latency_3,poe:gpt-5.5,206,0,0.050082956585337124,3.3969356195656983,-0.040556611711112356,0.47619047619047616,1478.4923286322921
jump_tail,E2_latency_3,poe:gpt-5.5,207,0,0.01764471494121178,1.311263028409687,-0.03568587500989584,0.5789473684210527,656.5973507992372
jump_tail,E2_latency_3,poe:gpt-5.5,208,0,0.06147812149056442,2.9817591817586364,-0.060696686783037856,0.5714285714285714,1191.5970599755046
jump_tail,E2_latency_3,poe:gpt-5.5,209,0,0.26796827151843994,14.171764329278226,-0.0023729189975439935,0.5789473684210527,973.3940961703074
jump_tail,E2_latency_3,poe:gpt-5.5,210,0,-0.17343456162763426,-5.666657547617346,-0.19556698398853656,0.42857142857142855,619.0948580617445
jump_tail,E2_participation_1pct,buy-and-hold,201,0,0.1747735702023152,11.821822160048855,-0.024451466500138075,0.875,967.5898087660509
jump_tail,E2_participation_1pct,buy-and-hold,202,0,0.09754076553872548,7.686425055755183,-0.0241384631498458,0.7916666666666666,891.4526991140317
jump_tail,E2_participation_1pct,buy-and-hold,203,0,0.1297948973850429,8.232582022771462,-0.025071982572551277,0.875,1044.4240181023383
jump_tail,E2_participation_1pct,buy-and-hold,204,0,0.13471281463302587,9.46150358489271,-0.012710366113317106,0.875,764.553893086406
jump_tail,E2_participation_1pct,buy-and-hold,205,0,0.029865448124199334,3.9997375622141935,-0.0157638046096914,0.875,1136.0373129396069
jump_tail,E2_participation_1pct,buy-and-hold,206,0,0.07313149115664386,3.9230934395200316,-0.05860945251691696,0.8333333333333334,1911.862277847167
jump_tail,E2_participation_1pct,buy-and-hold,207,0,0.00268720877519546,0.3383714616196151,-0.058046357645540225,0.8333333333333334,1046.8014263732452
jump_tail,E2_participation_1pct,buy-and-hold,208,0,0.023001502258757744,1.2987965688245076,-0.06527822122061888,0.7916666666666666,1005.9472633622778
jump_tail,E2_participation_1pct,buy-and-hold,209,0,0.18658546158245892,21.439907514754353,-0.006281457315741812,0.9166666666666666,1514.6791456879237
jump_tail,E2_participation_1pct,buy-and-hold,210,0,0.017415916838273038,1.002531460291186,-0.08739260194984777,0.8333333333333334,1163.848506529592
jump_tail,E2_participation_1pct,signal-weighted,201,0,0.031048643349058214,5.157160507770097,-0.01354276780963215,0.75,1423.539326827402
jump_tail,E2_participation_1pct,signal-weighted,202,0,0.007351090002221561,8.284013799579272,-0.000304674273125527,0.8,168.45179548007295
jump_tail,E2_participation_1pct,signal-weighted,203,0,0.04736257484350248,6.6863117419313225,-0.0022621454287047316,0.75,817.6756530802679
jump_tail,E2_participation_1pct,signal-weighted,204,0,0.05115885194399361,6.653900620795162,-0.0024384580700933522,0.7692307692307693,319.3805519052782
jump_tail,E2_participation_1pct,signal-weighted,205,0,-0.022443543154148204,-4.811919896642464,-0.022443543154148204,0.7692307692307693,436.1055839480411
jump_tail,E2_participation_1pct,signal-weighted,206,0,0.036001694537765916,8.14136856629762,-0.0012301400163967635,0.7692307692307693,466.1844546664663
jump_tail,E2_participation_1pct,signal-weighted,207,0,-0.004047442551045388,-0.9943862758913122,-0.01417772896970071,0.75,542.8565142467594
jump_tail,E2_participation_1pct,signal-weighted,208,0,-0.015101815600128021,-1.7994366533301347,-0.035836497793555466,0.7692307692307693,686.0827275694611
jump_tail,E2_participation_1pct,signal-weighted,209,0,0.004168226221992866,7.0171088346254376,-0.0007111928773586573,0.8,428.4864396447904
jump_tail,E2_participation_1pct,signal-weighted,210,0,0.03231976906101153,11.888377892339664,-0.0013388915675160984,0.7692307692307693,508.309630989246
jump_tail,E2_participation_1pct,naive-momentum,201,0,0.11902133831979622,8.412064583032357,-0.02203537375571296,0.85,816.7764933087935
jump_tail,E2_participation_1pct,naive-momentum,202,0,0.09640174517099842,10.457720064114968,-0.013664009798990406,0.8571428571428571,1284.3191763485768
jump_tail,E2_participation_1pct,naive-momentum,203,0,0.08064407583936317,7.229936656265613,-0.021293690644677454,0.9047619047619048,1258.9691713385755
jump_tail,E2_participation_1pct,naive-momentum,204,0,0.08352196793316469,5.1488374807154385,-0.0149227685645269,0.8181818181818182,1119.1032356832359
jump_tail,E2_participation_1pct,naive-momentum,205,0,0.008919647569237243,2.0762299412679646,-0.008566893076739635,0.9090909090909091,643.5370999110173
jump_tail,E2_participation_1pct,naive-momentum,206,0,0.13071243011328537,5.655965739035577,-0.025485230752917754,0.7857142857142857,1318.8991036516516
jump_tail,E2_participation_1pct,naive-momentum,207,0,0.06301984930491411,11.856238850107163,-0.0019322128047948306,0.7647058823529411,1624.1860223093752
jump_tail,E2_participation_1pct,naive-momentum,208,0,0.09769429045942446,10.668104660944323,-0.00295245188684945,0.9,1190.4485269611812
jump_tail,E2_participation_1pct,naive-momentum,209,0,0.1673981238637985,17.030693862993616,-0.0017086381140875018,0.8421052631578947,1072.1867338435748
jump_tail,E2_participation_1pct,naive-momentum,210,0,-0.018200456244111263,-0.8013219629315456,-0.07683907154310798,0.8181818181818182,1049.418457975523
jump_tail,E2_participation_1pct,mean-reversion,201,0,0.03692264957359681,7.828277204987134,-0.004236475463901268,0.6666666666666666,860.6665590323639
jump_tail,E2_participation_1pct,mean-reversion,202,0,0.0012990061953725984,0.2894001541452538,-0.018778608631697002,0.6666666666666666,453.118567702701
jump_tail,E2_participation_1pct,mean-reversion,203,0,-0.030352821332345292,-5.64131781013263,-0.030352821332345292,0.75,278.34222810057213
jump_tail,E2_participation_1pct,mean-reversion,204,0,0.0,0.0,0.0,0.0,0.0
jump_tail,E2_participation_1pct,mean-reversion,205,0,-0.06755695880302226,-7.496811001763037,-0.06755695880302226,0.8571428571428571,683.2840678995151
jump_tail,E2_participation_1pct,mean-reversion,206,0,0.0353109605755384,5.628295728925791,-0.008872487087381642,0.8461538461538461,1234.4722575679662
jump_tail,E2_participation_1pct,mean-reversion,207,0,-0.1120938624679384,-2.8473920522505924,-0.18321624429259986,0.9,1976.4557541633271
jump_tail,E2_participation_1pct,mean-reversion,208,0,-0.02168971382742635,-1.346382758138205,-0.05285725105545225,0.8571428571428571,1509.5670028250101
jump_tail,E2_participation_1pct,mean-reversion,209,0,0.02807341002510899,5.966825023586042,-0.0032504320825051947,0.6666666666666666,504.31903148072684
jump_tail,E2_participation_1pct,mean-reversion,210,0,0.09822471937031385,5.547409983248289,-0.01451643193840646,0.8571428571428571,1451.082197696573
jump_tail,E2_participation_1pct,risk-parity,201,0,0.1348409863242115,11.27697401549373,-0.0070690073107062545,0.875,1295.037692879359
jump_tail,E2_participation_1pct,risk-parity,202,0,0.11434299514216195,12.043940929654731,-0.0021424585986665745,0.8333333333333334,1006.5748913063562
jump_tail,E2_participation_1pct,risk-parity,203,0,0.1012787142355216,9.095651254907954,-0.016881583571864534,0.875,1159.6473923073904
jump_tail,E2_participation_1pct,risk-parity,204,0,0.09884434084787319,6.452406077857264,-0.018025254140586977,0.8333333333333334,1185.2998850615875
jump_tail,E2_participation_1pct,risk-parity,205,0,0.005243027785472032,0.8445867154711063,-0.02371402267238676,0.8333333333333334,967.2485269455071
jump_tail,E2_participation_1pct,risk-parity,206,0,0.0398234683035521,2.9342462141301784,-0.053314295563636094,0.8333333333333334,1134.8634369545264
jump_tail,E2_participation_1pct,risk-parity,207,0,-0.011514120540969341,-0.40977198443959356,-0.07781997837200039,0.875,1498.8364253580287
jump_tail,E2_participation_1pct,risk-parity,208,0,0.05050011860744674,2.6689538181246975,-0.052688429534799575,0.7916666666666666,1151.4617295569926
jump_tail,E2_participation_1pct,risk-parity,209,0,0.17425194626779317,21.595561661397014,-0.006281457315741812,0.875,1881.2419406242166
jump_tail,E2_participation_1pct,risk-parity,210,0,0.09436468748098226,4.844152775357199,-0.04386894001464092,0.875,2188.3521772415693
jump_tail,E2_participation_1pct,minimum-variance,201,0,0.15498921921708297,12.63379893467317,-0.0068050837478661474,0.875,1353.9679058308188
jump_tail,E2_participation_1pct,minimum-variance,202,0,0.11996250440908773,12.6385367601204,-0.0016141129840437918,0.8333333333333334,983.5552895566676
jump_tail,E2_participation_1pct,minimum-variance,203,0,0.09696564350917125,8.140595771221237,-0.02318513075349682,0.875,1059.757781720792
jump_tail,E2_participation_1pct,minimum-variance,204,0,0.10250575234276282,5.847525942923407,-0.020905470863092135,0.7619047619047619,1248.225808150924
jump_tail,E2_participation_1pct,minimum-variance,205,0,0.009886411354369518,1.5918831634084265,-0.014217596683103628,0.8333333333333334,930.5876697240566
jump_tail,E2_participation_1pct,minimum-variance,206,0,0.05800667435868201,4.0046179938855575,-0.053314295563636094,0.875,1098.9774685393618
jump_tail,E2_participation_1pct,minimum-variance,207,0,-0.0670854938344001,-3.93967621995937,-0.0884776438843281,0.8333333333333334,1906.349525537436
jump_tail,E2_participation_1pct,minimum-variance,208,0,0.10086153174209955,5.7085183403980695,-0.031160032853877473,0.75,1425.5317827179479
jump_tail,E2_participation_1pct,minimum-variance,209,0,0.17425194626779317,21.595561661397014,-0.006281457315741812,0.875,1881.2419406242166
jump_tail,E2_participation_1pct,minimum-variance,210,0,0.11270541551911717,5.233766259714558,-0.04441187845626138,0.875,2201.7924349289033
jump_tail,E2_participation_1pct,random,201,0,0.11776908238722994,9.391899334255589,-0.021846935615247087,0.8636363636363636,1184.2223803820257
jump_tail,E2_participation_1pct,random,202,0,0.05555252618338491,6.427095452509194,-0.02328969380053625,0.9090909090909091,856.3073986128131
jump_tail,E2_participation_1pct,random,203,0,0.07401084194161589,7.189493602009196,-0.01757179348853355,0.7727272727272727,1425.2680174319198
jump_tail,E2_participation_1pct,random,204,0,0.11024127376005688,7.9811779077998075,-0.01697713771953513,0.8636363636363636,933.7324679524869
jump_tail,E2_participation_1pct,random,205,0,-0.012267131863491265,-1.2151636923899876,-0.040439929606118974,0.8333333333333334,1168.9111638476982
jump_tail,E2_participation_1pct,random,206,0,0.07198262719696147,11.003513637706998,-0.007534603521479832,0.6818181818181818,2017.3143565538119
jump_tail,E2_participation_1pct,random,207,0,-0.0004438913447066817,-0.013818106859284621,-0.012062391116716586,0.75,1821.97561399656
jump_tail,E2_participation_1pct,random,208,0,0.05943268043118399,3.007816865461876,-0.05564269409001865,0.7916666666666666,1478.8112017971855
jump_tail,E2_participation_1pct,random,209,0,0.06370859983949684,6.292355217925516,-0.023714759860193335,0.7083333333333334,2106.669313497235
jump_tail,E2_participation_1pct,random,210,0,0.07592051076224848,7.448918879448125,-0.01911199687867693,0.7391304347826086,1840.772323897063
jump_tail,E2_participation_1pct,poe:gpt-5.5,201,0,0.13731932555539794,8.234125923993194,-0.03693533050128195,0.8571428571428571,1638.2395845195924
jump_tail,E2_participation_1pct,poe:gpt-5.5,202,0,0.09940384944193426,10.389290215140026,-0.00837931763871047,0.9090909090909091,1161.5740262454426
jump_tail,E2_participation_1pct,poe:gpt-5.5,203,0,0.14483500147875494,9.298941944922708,-0.025071982572551277,0.875,973.5789162827108
jump_tail,E2_participation_1pct,poe:gpt-5.5,204,0,0.05655229785300486,4.823540903256143,-0.02140009532235332,0.8181818181818182,1687.111354567819
jump_tail,E2_participation_1pct,poe:gpt-5.5,205,0,-0.003956558722627568,-0.7012138480625287,-0.018302779861857466,0.7894736842105263,1152.3002003136098
jump_tail,E2_participation_1pct,poe:gpt-5.5,206,0,0.02475614338276033,1.5518927080410223,-0.06797311739949075,0.8571428571428571,1476.772744693305
jump_tail,E2_participation_1pct,poe:gpt-5.5,207,0,-0.013369285346374826,-2.026477559669841,-0.03579146357452778,0.8571428571428571,1869.4957679279526
jump_tail,E2_participation_1pct,poe:gpt-5.5,208,0,0.05478496790127818,3.9086757208415346,-0.03134992578988549,0.9090909090909091,554.1889607996045
jump_tail,E2_participation_1pct,poe:gpt-5.5,209,0,0.1699670346229405,17.114924584350465,-0.012652820674864618,0.9047619047619048,995.0003444254536
jump_tail,E2_participation_1pct,poe:gpt-5.5,210,0,0.0815484310247494,6.223166400529314,-0.04047533583339802,0.8,2140.2986141100946
jump_tail,E2_harsh_corner,buy-and-hold,201,0,0.12427304825988617,12.337678746628901,-0.003982240326075415,0.5,839.6639496944629
jump_tail,E2_harsh_corner,buy-and-hold,202,0,0.06593625259641311,7.6269424866707585,-0.01117985583848291,0.5,714.7828054802523
jump_tail,E2_harsh_corner,buy-and-hold,203,0,0.043724182971361714,3.31175870755931,-0.04636269307411511,0.5,866.2676421585592
jump_tail,E2_harsh_corner,buy-and-hold,204,0,0.12231978655938303,9.742759902413383,-0.012624095206480779,0.5416666666666666,433.61327895264463
jump_tail,E2_harsh_corner,buy-and-hold,205,0,-0.02222580216823089,-3.903273872237575,-0.02222580216823089,0.5416666666666666,610.79398630723
jump_tail,E2_harsh_corner,buy-and-hold,206,0,0.12850089195558967,7.0672031312864485,-0.021313802631464096,0.5,636.3023866402247
jump_tail,E2_harsh_corner,buy-and-hold,207,0,-0.03316280937471472,-0.8958821394740286,-0.110704467192146,0.4583333333333333,625.8956719599364
jump_tail,E2_harsh_corner,buy-and-hold,208,0,0.03763314536009865,1.839278822210859,-0.06289987527068375,0.4583333333333333,1148.9659231600915
jump_tail,E2_harsh_corner,buy-and-hold,209,0,0.15937496961870057,10.311916556524858,-0.009332306648515698,0.5,954.3068407036669
jump_tail,E2_harsh_corner,buy-and-hold,210,0,-0.017545271050649736,-0.9000573587077584,-0.08447057582768125,0.4583333333333333,737.2741767936589
jump_tail,E2_harsh_corner,signal-weighted,201,0,0.06993503062785589,7.5654167146602065,-0.0031831977346472584,0.35294117647058826,935.4355366121522
jump_tail,E2_harsh_corner,signal-weighted,202,0,0.0010747963211914513,3.4042292859202288,-0.00035815981865583435,0.4,76.91233336235612
jump_tail,E2_harsh_corner,signal-weighted,203,0,0.028264532295073197,2.903116951979442,-0.029820301579273623,0.29411764705882354,905.7728651178147
jump_tail,E2_harsh_corner,signal-weighted,204,0,0.020782536162061938,6.489572508174266,-0.0024803678395654005,0.35714285714285715,285.7619127631687
jump_tail,E2_harsh_corner,signal-weighted,205,0,-0.011923407465122104,-8.301879515516573,-0.011923407465122104,0.36363636363636365,405.19162608280726
jump_tail,E2_harsh_corner,signal-weighted,206,0,0.0014077763223818707,0.300068061942098,-0.023889218054769845,0.3076923076923077,448.2379201178317
jump_tail,E2_harsh_corner,signal-weighted,207,0,-0.006574072161707689,-0.29216903694514296,-0.04946681352508009,0.3333333333333333,507.3110849697171
jump_tail,E2_harsh_corner,signal-weighted,208,0,-0.002155546227713301,-0.2611761825501638,-0.019819905156097994,0.4166666666666667,566.8751332108801
jump_tail,E2_harsh_corner,signal-weighted,209,0,9.3464428033041e-05,0.877229138193364,-0.0002948360259728,0.4,132.50719295661338
jump_tail,E2_harsh_corner,signal-weighted,210,0,-0.09539054439143524,-6.407150607554741,-0.09832543480761324,0.4,292.48732826451374
jump_tail,E2_harsh_corner,naive-momentum,201,0,0.06038175650435407,8.560076307549544,-0.005216475117745478,0.38095238095238093,904.5507402001733
jump_tail,E2_harsh_corner,naive-momentum,202,0,0.005962552207935401,0.7124914542744119,-0.03654077633062669,0.45,951.456550073158
jump_tail,E2_harsh_corner,naive-momentum,203,0,0.11267571424844824,7.67287458641469,-0.013248865140814359,0.5,962.1900215352894
jump_tail,E2_harsh_corner,naive-momentum,204,0,0.09040003928176565,6.763347719741224,-0.01175293066461891,0.5,581.1356021381441
jump_tail,E2_harsh_corner,naive-momentum,205,0,0.04566722705580317,4.878890924578392,-0.01560159550794582,0.5454545454545454,703.1115370842224
jump_tail,E2_harsh_corner,naive-momentum,206,0,0.05577281581778948,3.3829538700250215,-0.048563484431612625,0.5,1557.6284747773148
jump_tail,E2_harsh_corner,naive-momentum,207,0,0.01985031663293113,1.7660010744194763,-0.027917450529636345,0.5,841.4882161750369
jump_tail,E2_harsh_corner,naive-momentum,208,0,0.19676823654923248,10.311589386372738,-0.0008498331190075481,0.6,1134.5702391638577
jump_tail,E2_harsh_corner,naive-momentum,209,0,0.1296093732672814,8.469241664051815,-0.014631209420122304,0.38095238095238093,689.1273572999099
jump_tail,E2_harsh_corner,naive-momentum,210,0,-0.10878496069255084,-1.8490757505772846,-0.2132231649221582,0.46153846153846156,1629.6521074995517
jump_tail,E2_harsh_corner,mean-reversion,201,0,0.08808837903666489,8.802092968884793,-0.003228966989519244,0.42857142857142855,629.8142523590442
jump_tail,E2_harsh_corner,mean-reversion,202,0,0.040646210568762386,6.356535945569467,-0.006452681355257228,0.5,445.9505206480703
jump_tail,E2_harsh_corner,mean-reversion,203,0,-0.0019036456901218024,-4.786344211304794,-0.0019036456901218024,0.3333333333333333,186.97099481076054
jump_tail,E2_harsh_corner,mean-reversion,204,0,0.0,0.0,0.0,0.0,0.0
jump_tail,E2_harsh_corner,mean-reversion,205,0,-0.005069117483502361,-1.0300217906137974,-0.01859993012110306,0.5,696.9285421517943
jump_tail,E2_harsh_corner,mean-reversion,206,0,0.2154304259307247,8.673904764231636,-0.0007816897661491184,0.42857142857142855,1220.2745624773447
jump_tail,E2_harsh_corner,mean-reversion,207,0,-0.15717154862510851,-7.508444398775514,-0.16816793456544532,0.5555555555555556,1633.489155912772
jump_tail,E2_harsh_corner,mean-reversion,208,0,-0.009377858005203632,-0.275213374483691,-0.06012495865193579,0.5,1071.9679467349195
jump_tail,E2_harsh_corner,mean-reversion,209,0,0.1133954987356971,9.779221513875012,-0.0022994081207777795,0.4,690.6637149544624
jump_tail,E2_harsh_corner,mean-reversion,210,0,0.06750339306277398,6.035943717466361,-0.015065792912201892,0.4375,1070.6414778466528
jump_tail,E2_harsh_corner,risk-parity,201,0,0.1774946462901117,12.349604417251095,-0.003982240326075415,0.5,900.6013552979672
jump_tail,E2_harsh_corner,risk-parity,202,0,0.05101643955768398,4.261538732569513,-0.037050450642574284,0.5,697.4332063707055
jump_tail,E2_harsh_corner,risk-parity,203,0,0.07320403437479595,5.5218628772005225,-0.02650658680450113,0.4583333333333333,1067.2929678053933
jump_tail,E2_harsh_corner,risk-parity,204,0,0.09609195075040544,6.5399807980712845,-0.012158454804478303,0.4782608695652174,735.6765196736868
jump_tail,E2_harsh_corner,risk-parity,205,0,-0.007356313585781371,-1.6881916763746285,-0.023481005817371225,0.5,619.9643264111216
jump_tail,E2_harsh_corner,risk-parity,206,0,0.03454611310611111,2.4921792248490595,-0.04060767223560491,0.375,1214.0788344523705
jump_tail,E2_harsh_corner,risk-parity,207,0,0.020726794554700945,1.537133627940655,-0.03435563849067835,0.4583333333333333,743.4166810675484
jump_tail,E2_harsh_corner,risk-parity,208,0,0.08017497246700911,5.087972606802716,-0.02197707475738031,0.4583333333333333,1317.908529925705
jump_tail,E2_harsh_corner,risk-parity,209,0,0.24131413692221404,13.212474530418634,-0.004387096625214304,0.5,1189.8398162889546
jump_tail,E2_harsh_corner,risk-parity,210,0,-0.10421288167077614,-3.3809364317654116,-0.16743091293714663,0.5,984.5303545329097
jump_tail,E2_harsh_corner,minimum-variance,201,0,0.1774946462901117,12.349604417251095,-0.003982240326075415,0.5,900.6013552979672
jump_tail,E2_harsh_corner,minimum-variance,202,0,0.05411607215841108,4.510042595798132,-0.03713236796789754,0.5,671.6213002332327
jump_tail,E2_harsh_corner,minimum-variance,203,0,0.06851508004503182,5.142686740635937,-0.02650658680450113,0.5,1009.2379382444357
jump_tail,E2_harsh_corner,minimum-variance,204,0,0.09559023055122418,6.554884598261799,-0.011825017235470137,0.42857142857142855,800.8641667279303
jump_tail,E2_harsh_corner,minimum-variance,205,0,-0.007359399292224844,-1.782819289122382,-0.02162910526575912,0.5,597.9469452381886
jump_tail,E2_harsh_corner,minimum-variance,206,0,0.08119817487420145,5.267521770684437,-0.04060767223560491,0.4583333333333333,885.5455356861356
jump_tail,E2_harsh_corner,minimum-variance,207,0,0.021843157527548396,1.611054570364951,-0.03435563849067835,0.5217391304347826,645.5528976071992
jump_tail,E2_harsh_corner,minimum-variance,208,0,0.07013510360586128,4.617647700859665,-0.018278890535028625,0.375,1411.4830642334373
jump_tail,E2_harsh_corner,minimum-variance,209,0,0.24131413692221404,13.212474530418634,-0.004387096625214304,0.5,1189.8398162889546
jump_tail,E2_harsh_corner,minimum-variance,210,0,-0.10421288167077614,-3.3809364317654116,-0.16743091293714663,0.5,984.5303545329097
jump_tail,E2_harsh_corner,random,201,0,0.076792668438731,10.6584843542528,-0.00391702643333669,0.5,975.6222394073172
jump_tail,E2_harsh_corner,random,202,0,0.052693259495054434,4.3327739159212575,-0.0364692282416299,0.5714285714285714,759.8430919219844
jump_tail,E2_harsh_corner,random,203,0,0.08678863571581585,6.0341768870402355,-0.021611051326920316,0.4,802.817272260609
jump_tail,E2_harsh_corner,random,204,0,0.12661321952343552,8.451077770275718,-0.01760538953039703,0.65,690.4689319236269
jump_tail,E2_harsh_corner,random,205,0,-0.021034491375815145,-7.69003645742655,-0.023706747430349506,0.375,695.5042173018348
jump_tail,E2_harsh_corner,random,206,0,0.1570805251879277,7.440315930597068,-0.04050086438938094,0.5,539.0918572653297
jump_tail,E2_harsh_corner,random,207,0,-0.00576512020638098,-0.10922539794422985,-0.06212365336059855,0.45454545454545453,809.817087641731
jump_tail,E2_harsh_corner,random,208,0,0.05100889423090549,3.6411761237378615,-0.02027730739089162,0.5833333333333334,883.5116352582428
jump_tail,E2_harsh_corner,random,209,0,0.15782708135955215,9.758376425580789,-0.004418891253711754,0.4,1378.4137639614412
jump_tail,E2_harsh_corner,random,210,0,-0.1702885282321529,-6.45519059238328,-0.17568810987165906,0.45454545454545453,1520.639726239909
jump_tail,E2_harsh_corner,poe:gpt-5.5,201,0,0.09314990811331203,12.094708446774924,-0.002505307968691306,0.5714285714285714,1276.5974804226262
jump_tail,E2_harsh_corner,poe:gpt-5.5,202,0,0.020915589489092445,2.1912668283481276,-0.03650707594709357,0.36363636363636365,991.8343944816569
jump_tail,E2_harsh_corner,poe:gpt-5.5,203,0,0.041883965945574975,3.182428659747415,-0.04636269307411511,0.45454545454545453,861.1385530672878
jump_tail,E2_harsh_corner,poe:gpt-5.5,204,0,0.10525925212707743,9.668145791567104,-0.009226621187598094,0.5789473684210527,524.4169996042193
jump_tail,E2_harsh_corner,poe:gpt-5.5,205,0,-0.01449026258525643,-2.6446374363140746,-0.02948521318337194,0.47368421052631576,615.1641464422864
jump_tail,E2_harsh_corner,poe:gpt-5.5,206,0,0.04657563640954887,3.194739886261941,-0.0405361757682936,0.47619047619047616,1813.3316991890667
jump_tail,E2_harsh_corner,poe:gpt-5.5,207,0,0.015448738491105729,1.165283355632482,-0.03682979967669053,0.5263157894736842,868.0995452051443
jump_tail,E2_harsh_corner,poe:gpt-5.5,208,0,0.05936637839125969,2.882432322052662,-0.06110689623999399,0.6666666666666666,1373.5096184018637
